event_name,event_date,result_date,fighter_a,fighter_b,fighter,matchup,prop_type,prop_label,model_prob,market_implied_prob,market_edge,bet_size,won,total_return,net,profit_multiplier
Noche UFC: Silva vs. Delgado,2026-09-12,2026-09-13,Jean Silva,Jose Delgado,Jean Silva,Jean Silva vs Jose Delgado,fighter_a_dec,Jean Silva wins by Decision,0.5204,0.1786,0.3418,1.61,,1.61,0.0,1.0
Noche UFC: Silva vs. Delgado,2026-09-12,2026-09-13,Jean Silva,Jose Delgado,Jean Silva,Jean Silva vs Jose Delgado,fight_goes_distance,Fight Goes to Decision,0.6059,0.2564,0.3495,1.76,,1.76,0.0,1.0
Noche UFC: Silva vs. Delgado,2026-09-12,2026-09-13,Tommy McMillen,Marwan Rahiki,Marwan Rahiki,Tommy McMillen vs Marwan Rahiki,fighter_b_dec,Marwan Rahiki wins by Decision,0.3128,0.125,0.1878,1.71,,1.71,0.0,1.0
Noche UFC: Silva vs. Delgado,2026-09-12,2026-09-13,David Martinez,Dan Ige,Dan Ige,David Martinez vs Dan Ige,fighter_b_dec,Dan Ige wins by Decision,0.2663,0.125,0.1413,1.7,,1.7,0.0,1.0
